reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,solvent,additive,Secondary Solvent,Coupling Reagent,Is_Intramolecular,reaction_smiles,spectator_groups
C-O_Coupling,85.0,1.0,Ar-Br,Ar-NH2,Pd(OAc)2,cataCXium A,DBU,DMSO,,,,False,Fc1ccc(F)c(Br)c1.Nc1cc(F)ccc1O.[C-]#[O+]>>O=C1Nc2cc(F)ccc2Oc2ccc(F)cc21,X / F
C-O_Coupling,90.0,0.82,Ar-OH,Ar-Br,26042-64-8,1292836-30-6,Cs2CO3,PhMe / Et3N,,,,False,COc1ccc(O)cc1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(Oc2ccc(OC)cc2)cc1,OR / CO2R
C-O_Coupling,95.0,0.0,Ar-Cl,Ar-OH,CuI,83821-60-7,Cs2CO3,DMF,,,,False,O=[N+]([O-])c1ccccc1Cl.CC(=O)Nc1ccc(O)cc1>>CC(=O)Nc1ccc(Oc2ccccc2[N+](=O)[O-])cc1,NO2 / NR2 / Amide / CONHR / acidic
C-O_Coupling,92.0,0.85,Ar-Br,Ar-OH,CuI,Fe(acac)3,K2CO3,DMF,,,,False,Clc1ccc(Br)cc1.COc1ccc(O)cc1>>COc1ccc(Oc2ccc(Cl)cc2)cc1,X / Cl / OR
C-O_Coupling,76.0,-0.71,Ar-OH,Ar-Br,CuI,N,Cs2CO3,"1,4-Dioxane",,,,False,Cc1ccccc1O.CCc1ccc(NC(=O)C(F)(F)F)c(Br)c1>>CCc1ccc(NC(=O)C(F)(F)F)c(Oc2ccccc2C)c1,Amide / CONHR / X / F
C-O_Coupling,94.0,0.0,Ar-X,Ar-OH,111324-04-0,,,DMF,,,,False,CCOC(=O)c1ccc(F)c(Br)c1.COc1ccc(O)cc1OCc1ccccc1>>CCOC(=O)c1ccc(Oc2ccc(OC)c(OCc3ccccc3)c2)c(Br)c1,CO2R / Br / X / OR
C-O_Coupling,85.0,0.03,Ar-OH,Ar-I,7758-89-6,,Cs2CO3,PhMe,,,,False,Cc1cc(C)cc(O)c1.Cc1ccccc1I>>Cc1cc(C)cc(Oc2ccccc2C)c1,
C-O_Coupling,88.0,0.71,Ar-Br,Ar-OH,CuI,N,Cs2CO3,"1,4-Dioxane",,,,False,O=C(Nc1ccccc1Br)C(F)(F)F.COC(=O)[C@H](Cc1ccc(O)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1>>COC(=O)[C@H](Cc1ccc(Oc2ccccc2NC(=O)C(F)(F)F)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,Amide / CONHR / X / F / CO2R / Ester / acidic / NHR
C-O_Coupling,75.0,-1.12,Ar-I,Ar-OH,CuI,,K3PO4,DMSO,,,,False,Cc1ccccc1I.Cc1cccc(Oc2ccc(O)cc2C)c1>>Cc1cccc(Oc2ccc(Oc3ccccc3C)cc2C)c1,OAr / OR
C-O_Coupling,76.0,-0.34,Ar-OH,Ar-Br,Cu(OTf)2,4488-22-6,Cs2CO3,"1,4-Dioxane",,,,False,Cc1ccccc1O.Cc1ccc(Br)cc1>>Cc1ccc(Oc2ccccc2C)cc1,
C-O_Coupling,95.0,0.99,Ar-OH,Ar-F,CsF,,,DMSO,,,,False,Cc1ccc(O)cc1.O=[N+]([O-])c1ccc(F)cc1>>Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2
C-O_Coupling,95.0,0.87,Ar-OH,Ar-Cl,Pd(OAc)2,1072087-21-8,NaH,PhMe,,,,False,COc1ccc(O)cc1.CC(=O)c1ccc(Cl)cc1>>COc1ccc(Oc2ccc(C(C)=O)cc2)cc1,OR / COR / acidic
C-O_Coupling,93.0,0.96,Ar-OH,Ar-X,CuI,465516-40-9,K3PO4,"1,4-Dioxane",,,,False,Cc1ccc(O)cc1.Clc1ccc(I)cc1>>Cc1ccc(Oc2ccc(Cl)cc2)cc1,Cl / X
C-O_Coupling,84.0,0.0,Ar-X,Ar-OH,CuI,98-98-6,K3PO4,DMSO,,,,False,Fc1ccc(I)cc1.Cc1ccc(N)cc1O>>Cc1ccc(N)cc1Oc1ccc(F)cc1,F / X / NH2
C-O_Coupling,88.0,0.0,Ar-OH,Ar-X,CuBr,1655-07-8,Cs2CO3,DMSO,,,,False,COc1cccc(O)c1.Fc1cc(I)ccc1Cl>>COc1cccc(Oc2ccc(Cl)c(F)c2)c1,OR / Cl / X / F
C-O_Coupling,85.0,0.03,Ar-OH,Ar-I,492-98-8,7447-39-4,Cs2CO3,DMF,,,,False,Cc1ccc(O)cc1.Cc1ccc(I)cc1>>Cc1ccc(Oc2ccc(C)cc2)cc1,
C-O_Coupling,85.0,-0.12,Ar-OH,Ar-X,CuI,1257520-01-6,Cs2CO3,DME,,,,False,CC(C)(C)c1ccc(O)cc1.Clc1ccc(I)cc1>>CC(C)(C)c1ccc(Oc2ccc(Cl)cc2)cc1,Cl / X
C-O_Coupling,72.0,-1.37,Ar-Br,Ar-OH,12018-79-0,2,Cs2CO3,NMP,,,,False,Clc1ccc(Br)cc1.COc1ccc(O)cc1>>COc1ccc(Oc2ccc(Cl)cc2)cc1,X / Cl / OR
C-O_Coupling,99.0,1.29,Ar-OH,Ar-Cl,CuO,1309878-83-8,K3PO4,"1,4-Dioxane",,,,False,CC(C)(C)c1ccc(O)cc1.O=[N+]([O-])c1ccc(Cl)cc1>>CC(C)(C)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2
C-O_Coupling,71.0,-3.32,Ar-OH,Ar-I,CuI,83821-60-7,Cs2CO3,DMF,,,,False,COc1ccc(O)cc1.O=[N+]([O-])c1ccc(I)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,OR / NO2 / NR2
C-O_Coupling,82.0,-0.05,Ar-OH,Ar-Cl,Pd(OAc)2,tBuXPhos,K3PO4,PhMe,,,,False,CCc1ccc(O)cc1.CC(=O)c1c(C)cc(Cl)cc1C>>CCc1ccc(Oc2cc(C)c(C(C)=O)c(C)c2)cc1,COR / acidic
C-O_Coupling,94.0,1.61,Ar-OH,Ar-Cl,CuO,,K2CO3,Xylenes,water,,,False,Oc1ccc(Cl)cc1.CC(=O)c1ccc(Cl)cc1Cl>>CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1Cl,Cl / X / COR / acidic
C-O_Coupling,70.0,-2.11,Ar-OH,Ar-Br,26042-64-8,1292836-30-6,Cs2CO3,PhMe / Et3N,,,,False,CCc1ccc(O)cc1.N#Cc1ccc(Br)cc1>>CCc1ccc(Oc2ccc(C#N)cc2)cc1,CN
C-O_Coupling,94.0,0.22,Ar-OH,Ar-F,Potassium Fluoride,,,DMSO,,,,False,Oc1ccc(Br)cc1.O=[N+]([O-])c1ccc(F)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(Br)cc2)cc1,Br / X / NO2 / NR2
C-O_Coupling,89.0,1.02,Ar-OH,Ar-Br,Cu(0),phen,Cs2CO3,"1,4-Dioxane",,,,False,CC(C)(C)c1ccc(O)cc1.CSc1ccc(Br)cc1>>CSc1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,SR
C-O_Coupling,77.0,-0.71,Ar-OH,Ar-Br,CuO,,K2CO3,Py,,,,False,Oc1ccccc1OCc1ccccc1.COC(=O)c1cccc(C(=O)OCc2ccccc2)c1Br>>COC(=O)c1cccc(C(=O)OCc2ccccc2)c1Oc1ccccc1OCc1ccccc1,OR / CO2R
C-O_Coupling,92.0,0.6,Ar-OH,Ar-Br,658062-48-7,,K2CO3,DMAc,,,,False,COc1cccc(OC)c1O.O=[N+]([O-])c1ccc(Br)cc1>>COc1cccc(OC)c1Oc1ccc([N+](=O)[O-])cc1,OR / NO2 / NR2
C-O_Coupling,86.0,0.53,Ar-Br,Ar-OH,7758-89-6,17106-94-4,K3PO4,MeCN,,,,False,CC(=O)c1ccc(Br)cc1.Oc1ccc(Cl)cc1>>CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,COR / X / acidic / Cl
C-O_Coupling,82.0,-0.61,Ar-OH,Ar-Cl,Pd(OAc)2,1072087-20-7,NaH,PhMe,,,,False,O=[N+]([O-])c1ccc(O)cc1.COc1ccc(Cl)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / OR
C-O_Coupling,80.0,0.0,Ar-OH,Ar-F,Pd(OAc)2,,K2CO3,DMF,,,,False,Oc1ccc(Cl)cc1.Fc1cc(F)c(F)c(F)c1F>>Fc1cc(F)c(F)c(Oc2ccc(Cl)cc2)c1F,Cl / X / F
C-O_Coupling,92.0,-0.05,Ar-OH,Ar-F,CsF,,,DMSO,,,,False,COc1ccc(O)cc1.N#Cc1ccc(F)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1,OR / CN
C-O_Coupling,76.0,0.0,Any-X,Ar-OH,CuI,,Cs2CO3,"1,4-Dioxane",,,,False,FC(F)(F)c1ccc(I)cc1.C=CCSc1ccc(O)cc1>>C=CCSc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,CF3 / F / X / Dienophile / C=C / C=CH2 / SR / Any-Dienophile / Motif-C=C
C-O_Coupling,85.0,0.95,Ar-NH2,Ar-Br,Pd(OAc)2,cataCXium A,DBU,DMSO,,,,False,Nc1cc(F)ccc1O.Cc1ccc(Br)c(F)c1.[C-]#[O+]>>Cc1ccc2c(c1)Oc1ccc(F)cc1NC2=O,F / X
C-O_Coupling,82.0,0.0,Ar-OH,Ar-I,Cu(0),1675229-32-9,Cs2CO3,DMF,,,,False,O=[N+]([O-])c1ccc(O)cc1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / COR / acidic
C-O_Coupling,92.0,0.56,Ar-OH,Ar-Br,Pd(OAc)2,709667-72-1,K3PO4,PhMe,,,,False,Cc1ccccc1O.CC(=O)c1cccc(Br)c1>>CC(=O)c1cccc(Oc2ccccc2C)c1,COR / acidic
C-O_Coupling,85.0,0.03,Ar-OH,Ar-I,Cu(0),,Cs2CO3,DMF,,,,False,Cc1cccc(O)c1.Cc1cccc(I)c1>>Cc1cccc(Oc2cccc(C)c2)c1,
C-O_Coupling,99.0,1.46,Ar-Cl,Ar-OH,1344-28-1,Potassium Fluoride,,,,,,False,O=[N+]([O-])c1ccccc1Cl.COc1ccc(O)cc1>>COc1ccc(Oc2ccccc2[N+](=O)[O-])cc1,NO2 / NR2 / OR
C-O_Coupling,85.0,0.26,Ar-Br,Ar-OH,7758-89-6,17106-94-4,K3PO4,MeCN,,,,False,Cc1ccc(Br)cc1.Cc1ccc(O)cc1>>Cc1ccc(Oc2ccc(C)cc2)cc1,
C-O_Coupling,91.0,0.71,Ar-OH,Ar-Br,Cu(0),,,DMAc,,,,False,COC(=O)c1cc(O)c2c(c1)OC(c1ccccc1)O2.COC(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1Br>>COC(=O)c1cc(Oc2c(C(=O)OC)cc(OCc3ccccc3)c(OCc3ccccc3)c2OCc2ccccc2)c2c(c1)OC(c1ccccc1)O2,CO2R / OR
C-O_Coupling,97.0,0.79,Ar-OH,Ar-Cl,Pd(dba)2,908293-83-4,K3PO4,PhMe / water,,,,False,CC(C)(C)c1ccccc1O.CC(C)(C)c1ccc(Cl)cc1>>CC(C)(C)c1ccc(Oc2ccccc2C(C)(C)C)cc1,
C-O_Coupling,100.0,0.0,Ar-OH,Ar-F,K2CO3,,,DMF,,,,False,Oc1ccc(F)cc1.O=Cc1ccc(F)cc1>>O=Cc1ccc(Oc2ccc(F)cc2)cc1,F / X / CHO
C-O_Coupling,84.0,-0.11,Ar-OH,Ar-I,CuI,Fe(acac)3,KOtBu,DMSO,,,,False,Oc1ccccc1O.Cc1ccc(I)cc1>>Cc1ccc(Oc2ccccc2Oc2ccc(C)cc2)cc1,
C-O_Coupling,98.0,1.1,Ar-Cl,Ar-OH,CuI,,K2CO3,DMF,,,,False,O=[N+]([O-])c1ccc(Cl)cc1.Oc1ccc(Br)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(Br)cc2)cc1,NO2 / NR2 / X / Br
C-O_Coupling,88.0,-0.06,Ar-Cl,Ar-OH,Cu2O,,K2CO3,DMF,,,,False,O=[N+]([O-])c1ccc(Cl)cc1.Cc1ccc(O)cc1>>Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2
C-O_Coupling,97.0,1.1,Ar-OH,Ar-Br,N,N-Dimethylglycine,Cs2CO3,"1,4-Dioxane",,,,False,CC(C)(C)c1ccc(O)cc1.O=[N+]([O-])c1ccc(Br)cc1>>CC(C)(C)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2
C-O_Coupling,78.0,-0.62,Ar-OH,Ar-Br,859829-85-9,,Cs2CO3,PhMe,,,,False,Cc1ccc(O)cc1C.COc1ccc(Br)cc1>>COc1ccc(Oc2ccc(C)c(C)c2)cc1,OR
C-O_Coupling,96.0,1.01,Ar-OH,Ar-Br,CuI,KI,Cs2CO3,DMF,,,,False,CC(C)(C)c1ccc(O)cc1.N#Cc1ccc(Br)cc1>>CC(C)(C)c1ccc(Oc2ccc(C#N)cc2)cc1,CN
C-O_Coupling,94.0,0.43,Ar-OH,Ar-I,Cu(OAc)2,112-58-3,Cs2CO3,NMP,,,,False,COc1ccc(O)cc1.N#Cc1ccc(I)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1,OR / CN
C-O_Coupling,90.0,1.42,Ar-OH,Ar-I,CuI,98-98-6,K3PO4,DMSO,,,,False,Nc1cccc(O)c1.Nc1cccc(I)c1>>Nc1cccc(Oc2cccc(N)c2)c1,NH2
C-O_Coupling,82.0,0.35,Ar-OH,Ar-I,N,N-Dimethylglycine,Cs2CO3,"1,4-Dioxane",,,,False,CC(C)(C)c1ccc(O)cc1.COc1ccc(I)cc1>>COc1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,OR
C-O_Coupling,77.0,-1.05,Ar-OH,Ar-Br,7758-89-6,2,Cs2CO3,NMP,,,,False,COc1ccc(O)cc1.COc1ccc(Br)cc1>>COc1ccc(Oc2ccc(OC)cc2)cc1,OR
C-O_Coupling,94.0,1.26,Ar-OH,Ar-I,CuI,Fe(acac)3,KOtBu,DMSO,,,,False,Cc1ccc(O)cc1.Ic1ccc(I)cc1>>Cc1ccc(Oc2ccc(Oc3ccc(C)cc3)cc2)cc1,
C-O_Coupling,74.0,-1.71,Ar-OH,Ar-Br,658062-48-7,,K2CO3,DMAc,,,,False,COc1cc(O)cc(OC)c1.O=[N+]([O-])c1ccc(Br)cc1>>COc1cc(OC)cc(Oc2ccc([N+](=O)[O-])cc2)c1,OR / NO2 / NR2
C-O_Coupling,81.0,-0.51,Ar-OH,Ar-I,CuI,4097-89-6,Cs2CO3,"1,4-Dioxane",,,,False,Cc1cc(C)cc(O)c1.Cc1ccccc1I>>Cc1cc(C)cc(Oc2ccccc2C)c1,
C-O_Coupling,93.0,2.03,Ar-OH,Ar-F,Pd(OAc)2,,K2CO3,DMF,,,,False,Cc1cc(C)cc(O)c1.Fc1cc(F)c(F)c(F)c1F>>Cc1cc(C)cc(Oc2c(F)c(F)cc(F)c2F)c1,F / X
C-O_Coupling,82.0,-0.05,Ar-OH,Ar-Cl,Pd(OAc)2,1072087-21-8,NaH,PhMe,,,,False,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.CC(=O)c1ccc(Cl)cc1>>CC(=O)c1ccc(Oc2c(C(C)(C)C)cc(C)cc2C(C)(C)C)cc1,COR / acidic
C-O_Coupling,70.0,0.0,Ar-OH,Ar-Br,CuI,98-98-6,K3PO4,DMSO,,,,False,Nc1cccc(O)c1.N#Cc1cccc(Br)c1>>N#Cc1cccc(Oc2cccc(N)c2)c1,NH2 / CN
C-O_Coupling,100.0,0.71,Ar-F,Ar-OH,CsF,,,DMSO,,,,False,O=[N+]([O-])c1ccc(F)cc1.N#Cc1ccc(O)cc1>>N#Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / CN
C-O_Coupling,87.0,0.0,Ar-I,Ar-OH,CuI,2491-06-7,Cs2CO3,"1,4-Dioxane",,,,False,COC(=O)[C@H](Cc1ccc(I)cc1)N(Cc1ccccc1)Cc1ccccc1.O=C(OCc1ccccc1)[C@H](Cc1ccc(OCc2ccccc2)c(O)c1)NC(c1ccccc1)(c1ccccc1)c1ccccc1>>COC(=O)[C@H](Cc1ccc(Oc2cc(C[C@H](NC(c3ccccc3)(c3ccccc3)c3ccccc3)C(=O)OCc3ccccc3)ccc2OCc2ccccc2)cc1)N(Cc1ccccc1)Cc1ccccc1,CO2R / Ester / NR2 / acidic / OR / NHR
C-O_Coupling,73.0,0.0,Ar-OH,Any-X,CuO,,KOH,DMAc / water,SodiumChloride,,,False,O=[N+]([O-])c1ccc(O)cc1.FC(F)(F)c1ccc(Br)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,NO2 / NR2 / CF3 / F / X
C-O_Coupling,7.0,-0.71,Ar-Br,Ar-OH,Cu(0),,,,,,,False,COC(=O)c1cc(OC)c(OC)c(OC)c1Br.COc1c(O)cc(CO[Si](C)(C)C(C)(C)C)cc1OCc1ccccc1>>COC(=O)c1cc(OC)c(OC)c(OC)c1Oc1cc(C=O)cc(OCc2ccccc2)c1OC,CO2R / OR
C-O_Coupling,85.0,0.26,Ar-Br,Ar-OH,CuI,7727-07-3,K3PO4,"1,4-Dioxane",,,,False,Cc1ccc(Br)cc1.Cc1cccc(O)c1>>Cc1ccc(Oc2cccc(C)c2)cc1,
C-O_Coupling,82.0,0.29,Ar-Br,,Pd(OAc)2,cataCXium A,DBU,DMSO,,,,False,Cc1ccc(F)c(Br)c1.[C-]#[O+].Cc1ccc(N)c(O)c1>>Cc1ccc2c(c1)Oc1ccc(C)cc1C(=O)N2,
C-O_Coupling,84.0,-2.24,Ar-Br,Ar-OH,42152-46-5,,Cs2CO3,PhMe / EtOAc,,,,False,O=C(O)c1ccccc1Br.Cc1ccc(O)cc1C>>Cc1ccc(Oc2ccccc2C(=O)O)cc1C,Acid / CO2H
C-O_Coupling,87.0,0.39,Ar-Br,Ar-OH,CuI,,K2CO3,PhMe,,,,False,Cc1ccccc1Br.CC(C)(C)c1ccc(O)c(C(C)(C)C)c1>>Cc1ccccc1Oc1ccc(C(C)(C)C)cc1C(C)(C)C,
C-O_Coupling,82.0,-0.16,Ar-OH,Ar-I,1030702-47-6,,Cs2CO3,DMSO,,,,False,Cc1cc(O)cc(C(C)C)c1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Oc2cc(C)cc(C(C)C)c2)cc1,COR / acidic
C-O_Coupling,92.0,0.49,Ar-Br,Ar-OH,Pd(dba)2,DPPF,,PhMe / THF,,,,False,N#Cc1ccc(Br)cc1.COc1ccc(O)cc1.[Na]>>COc1ccc(Oc2ccc(C#N)cc2)cc1,CN / OR
C-O_Coupling,92.0,-1.09,Ar-OH,Ar-F,1344-28-1,Potassium Fluoride,,,,,,False,Oc1ccc(Br)cc1.O=[N+]([O-])c1ccccc1F>>O=[N+]([O-])c1ccccc1Oc1ccc(Br)cc1,Br / X / NO2 / NR2
C-O_Coupling,70.0,-0.71,Ar-OH,Ar-NO2,7440-06-4,,K2CO3,MeCN / MeOH,,,,False,Oc1ccc(Cl)c(Cl)c1.O=[N+]([O-])c1ccc(F)c(Cl)c1>>Nc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,Cl / X
C-O_Coupling,86.0,0.73,Ar-OH,Ar-I,CuI,,Cs2CO3,"1,4-Dioxane",,,,False,COc1ccc(O)cc1.COC(=O)c1ccc(I)cc1>>COC(=O)c1ccc(Oc2ccc(OC)cc2)cc1,OR / CO2R
C-O_Coupling,99.0,0.89,Ar-OH,Ar-F,1344-28-1,Potassium Fluoride,,MeCN,,,,False,COc1cccc(O)c1.N#Cc1ccccc1F>>COc1cccc(Oc2ccccc2C#N)c1,OR / CN
C-O_Coupling,94.0,0.88,Ar-OH,Ar-I,N,N-Dimethylglycine,Cs2CO3,"1,4-Dioxane",,,,False,Cc1ccc(O)c(C)c1.N#Cc1ccc(I)cc1>>Cc1ccc(Oc2ccc(C#N)cc2)c(C)c1,CN
C-O_Coupling,92.0,0.44,Ar-OH,Ar-Br,1121-60-4,7447-39-4,Cs2CO3,EtOH,,,,False,Cc1ccc(O)cc1.O=[N+]([O-])c1cccc(Br)c1>>Cc1ccc(Oc2cccc([N+](=O)[O-])c2)cc1,NO2 / NR2
C-O_Coupling,91.0,0.29,Ar-OH,Ar-I,CuI,1161736-67-9,Cs2CO3,DMF,,,,False,Cc1cc(C)cc(O)c1.O=[N+]([O-])c1ccc(I)cc1>>Cc1cc(C)cc(Oc2ccc([N+](=O)[O-])cc2)c1,NO2 / NR2
C-O_Coupling,74.0,0.09,Ar-OH,Ar-I,CuI,2,Cs2CO3,DMF,,,,False,Cc1cccc(O)c1.COc1ccc(I)cc1>>COc1ccc(Oc2cccc(C)c2)cc1,OR
C-O_Coupling,82.0,-0.59,Ar-OH,Ar-Br,7758-89-6,2,Cs2CO3,NMP,,,,False,Oc1ccc(F)cc1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(Oc2ccc(F)cc2)cc1,F / X / CN
C-O_Coupling,90.0,0.19,Ar-Cl,Ar-OH,11129-48-9,,K2CO3,DMSO,,,,False,O=[N+]([O-])c1ccccc1Cl.CC(C)(C)c1ccc(O)cc1>>CC(C)(C)c1ccc(Oc2ccccc2[N+](=O)[O-])cc1,NO2 / NR2
C-O_Coupling,79.0,-0.14,Ar-OH,Ar-Br,Cu(0),,KOH,,,,,False,CC(C)c1ccc(O)cc1.CC(C)c1ccccc1Br>>CC(C)c1ccc(Oc2ccccc2C(C)C)cc1,
C-O_Coupling,74.0,-0.22,Ar-OH,Ar-Cl,Pd(OAc)2,1072087-19-4,NaH,PhMe,,,,False,Cc1cccc(C(C)(C)C)c1O.COc1ccc(Cl)cc1>>COc1ccc(Oc2c(C)cccc2C(C)(C)C)cc1,OR
C-O_Coupling,83.0,0.62,Any-X,Ar-OH,KOtBu,,,DMF,,,,False,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c(C(F)(F)F)c1.O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12>>O=c1cc(-c2ccccc2)oc2cc(Oc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3C(F)(F)F)c(O)c(O)c12,CF3 / F / X / NO2 / NR2 / OH / OR
C-O_Coupling,75.0,-1.15,Ar-OH,Ar-I,CuI,120-46-7,Potassium Fluoride,PhMe,,,,False,Oc1ccccc1-c1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(Oc2ccccc2-c2ccccc2)cc1,
C-O_Coupling,87.0,-0.78,Ar-OH,Ar-F,5137-55-3,,Potassium Fluoride,,,,,False,CC(C)(C)c1ccc(O)cc1.O=[N+]([O-])c1ccccc1F>>CC(C)(C)c1ccc(Oc2ccccc2[N+](=O)[O-])cc1,NO2 / NR2
C-O_Coupling,81.0,0.71,Alkyl-CONHR,Ar-Br,CuI,N,K3PO4,DMSO,,,,False,CC(=O)Nc1ccccc1.Brc1ccc(I)cc1.COc1ccc(O)cc1>>COc1ccc(Oc2ccc(N(C(C)=O)c3ccccc3)cc2)cc1,Amide / acidic / OR
C-O_Coupling,84.0,-0.43,Ar-OH,Ar-Br,Pd(OAc)2,709667-72-1,K3PO4,PhMe,,,,False,CC(C)c1ccccc1O.N#Cc1ccc(Br)cc1>>CC(C)c1ccccc1Oc1ccc(C#N)cc1,CN
C-O_Coupling,79.0,-0.71,Ar-Br,Ar-OH,CuI,33208-98-9,K3PO4,DMF / water,,,,False,CC(=O)c1ccc(Br)cc1.O=[N+]([O-])c1ccc(O)cc1>>CC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,COR / acidic / NO2 / NR2
C-O_Coupling,88.0,0.67,Ar-OH,Ar-Br,Pd(OAc)2,,K3PO4,Et2O,,,,False,CC(C)c1ccccc1O.Clc1ccc(Br)cc1>>CC(C)c1ccccc1Oc1ccc(Cl)cc1,X / Cl
C-O_Coupling,88.0,1.88,Ar-NH2,Ar-Br,Pd(OAc)2,cataCXium A,DBU,DMSO,,,,False,Nc1cc(Cl)ccc1O.Cc1ccc(F)c(Br)c1.[C-]#[O+]>>Cc1ccc2c(c1)C(=O)Nc1cc(Cl)ccc1O2,Cl / X
C-O_Coupling,98.0,0.82,Ar-F,Ar-OH,CsF,,,DMSO,,,,False,O=[N+]([O-])c1ccc(F)cc1.O=[N+]([O-])c1cccc(O)c1>>O=[N+]([O-])c1ccc(Oc2cccc([N+](=O)[O-])c2)cc1,NO2 / NR2
C-O_Coupling,80.0,-1.36,Ar-OH,Ar-Br,CuI,909870-92-4,K2CO3,PhMe,,,,False,Oc1ccc(Cl)cc1.O=[N+]([O-])c1cccc(Br)c1>>O=[N+]([O-])c1cccc(Oc2ccc(Cl)cc2)c1,Cl / X / NO2 / NR2
C-O_Coupling,78.0,0.0,Ar-OH,Ar-Br,CuBr,2,Cs2CO3,NMP,,,,False,COC(=O)c1cc(O)cc(OCC=C(C)C)c1.O=S(=O)(c1ccc(Br)cc1)N1CC2CCC(C1)O2>>COC(=O)c1cc(OCC=C(C)C)cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)c1,C=C / Dienophile / CO2R / OR / SO2NR2 / SO2R / SR / Sulfonamide / Any-Dienophile / Motif-C=C
C-O_Coupling,80.0,-1.11,Ar-OH,Ar-Br,1319-53-5,,NaH / K3PO4,THF,,,,False,COc1ccc(O)cc1.CC(=O)c1ccc(Br)cc1>>COc1ccc(Oc2ccc(C(C)=O)cc2)cc1,OR / COR / acidic
C-O_Coupling,73.0,-0.27,Ar-OH,Ar-Cl,Pd(OAc)2,,K3PO4,Et2O,,,,False,Cc1ccccc1O.COc1ccc(Cl)cc1>>COc1ccc(Oc2ccccc2C)cc1,OR
C-O_Coupling,100.0,0.88,Ar-OH,Ar-F,CsF,,,DMSO,,,,False,COc1ccc(O)cc1.O=[N+]([O-])c1ccc(F)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,OR / NO2 / NR2
C-O_Coupling,92.0,0.62,Ar-OH,Ar-I,FeCl3,2,Cs2CO3,DMF,,,,False,Cc1cc(C)cc(O)c1.N#Cc1ccc(I)cc1>>Cc1cc(C)cc(Oc2ccc(C#N)cc2)c1,CN
C-O_Coupling,78.0,-0.02,Ar-Br,Ar-OH,7758-89-6,2,Cs2CO3,NMP,,,,False,Brc1ccc(-c2ccc(Br)cc2)cc1.COc1cccc(O)c1>>COc1cccc(Oc2ccc(-c3ccc(Oc4cccc(OC)c4)cc3)cc2)c1,OR
C-O_Coupling,85.0,-0.71,Ar-OH,Ar-I,CuI,98-98-6,K3PO4,DMSO,,,,False,Cc1ccccc1O.O=Cc1ccccc1I>>Cc1ccccc1Oc1ccccc1C=O,CHO
C-O_Coupling,88.0,0.64,Ar-Br,Ar-OH,CuI,N,Cs2CO3,"1,4-Dioxane",,,,False,O=C(Nc1ccccc1Br)C(F)(F)F.COC(=O)[C@H](NC(=O)OC(C)(C)C)c1ccc(O)cc1>>COC(=O)[C@H](NC(=O)OC(C)(C)C)c1ccc(Oc2ccccc2NC(=O)C(F)(F)F)cc1,Amide / CONHR / X / F / Carbamate / CO2R / Ester / acidic
